,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
86,Apple Watch Series 1 Aluminum 42mm,True,False,False,False,"2016, September. Released 2016, December",Discontinued,42.5 x 36.4 x 10.5 mm (1.67 x 1.43 x 0.41 in),30 g body (1.06 oz),"Glass front, composite plastic back, aluminum frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.65 inches,390 x 312 pixels (~303 ppi density),Ion-X strengthened glass,3D Touch display,"watchOS 3.0, upgradable to watchOS 6.2.8",Apple S1P (28 nm),Dual-core 520 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 250 mAh (0.94 Wh), non-removable",Wireless,,"Case colors: silver, gold, rose gold, gray Band colors: brown, white, black, blue Band types: sport",A1803,,,About 300 EUR,,,"633,991 hits",
87,Apple Watch Series 2 Aluminum 38mm,True,False,False,False,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in),28.2 g body (0.99 oz),"Glass front, ceramic back, aluminum frame",No,50m water resistant,"Retina OLED, 1000 nits (peak)",1.5 inches,340 x 272 pixels (~290 ppi density),Ion-X strengthened glass,3D Touch display,"watchOS 3.0, upgradable to watchOS 6.2.8",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","GPS, GLONASS",Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 273 mAh (1.03 Wh), non-removable",Wireless,,"Case colors: silver, gold, rose gold, gray Band colors: gray, white, blue, yellow, pink, black Band types: sport, woven nylon",A1757,,,About 420 EUR,,,"185,799 hits",
88,Apple Watch Series 1 Aluminum 38mm,True,False,False,False,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),25 g body (0.88 oz),"Glass front, composite plastic back, aluminum frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.5 inches,340 x 272 pixels (~290 ppi density),Ion-X strengthened glass,3D Touch display,"watchOS 3.0, upgradable to watchOS 6.2.8",Apple S1P (28 nm),Dual-core 520 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 205 mAh (0.78 Wh), non-removable",Wireless,,"Case colors: silver, gold, rose gold, gray Band colors: gray, white, black, pink Band types: sport",A1802,,,About 270 EUR,,,"255,256 hits",
89,Apple iPhone 7 Plus,True,True,True,False,"2016, September 07. Released 2016, September 16",Discontinued,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),188 g (6.63 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"IP67 dust/water resistant (up to 1m for 30 min)__Apple Pay (Visa, MasterCard, AMEX certified)","Retina IPS LCD, 625 nits (typ)","5.5 inches, 83.4 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Ion-strengthened glass,3D Touch display & home button,"iOS 10.0.1, upgradable to iOS 15.8.1",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),PowerVR Series7XT Plus (six-core graphics),No,"32GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM","12 MP, f/1.8, 28mm (wide), 1/3.0"", PDAF, OIS__12 MP, f/2.8, 56mm (telephoto), 1/3.6"", AF, 2x optical zoom","Quad-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60/120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)","Face detection, HDR",1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE","GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 2900 mAh, non-removable (11.1 Wh)",,Up to 21 h (3G),"Jet Black, Black, Silver, Gold, Rose Gold, Red","A1661, A1784, A1785, A1786, iPhone9,4, iPhone9,2",1.19 W/kg (head) 1.19 W/kg (body) ,1.24 W/kg (head) 1.00 W/kg (body) ,About 320 EUR,__Basemark OS II 2.0: 3796,Endurance rating 75h,"45,999,442 hits",4.1
90,Apple iPhone 7,True,True,True,False,"2016, September 07. Released 2016, September 16",Discontinued,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),138 g (4.87 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"IP67 dust/water resistant (up to 1m for 30 min)__Apple Pay (Visa, MasterCard, AMEX certified)","Retina IPS LCD, 625 nits (typ)","4.7 inches, 60.9 cm2 (~65.6% screen-to-body ratio)","750 x 1334 pixels, 16:9 ratio (~326 ppi density)",Ion-strengthened glass,3D Touch display & home button,"iOS 10.0.1, upgradable to iOS 15.8.1",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),PowerVR Series7XT Plus (six-core graphics),No,"32GB 2GB RAM, 128GB 2GB RAM, 256GB 2GB RAM","12 MP, f/1.8, 28mm (wide), 1/3.0"", PDAF, OIS","Quad-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60/120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)","Face detection, HDR, panorama",1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE","GPS, GLONASS, GALILEO, QZSS",Yes,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 1960 mAh, non-removable (7.45 Wh)",,Up to 14 h (3G),"Jet Black, Black, Silver, Gold, Rose Gold, Red","A1660, A1778, A1779, A1780, A1853, A1866, iPhone9,1, iPhone9,3",1.19 W/kg (head) 1.19 W/kg (body) ,1.38 W/kg (head) 1.34 W/kg (body) ,About 180 EUR,__Basemark OS II 2.0: 3416,Endurance rating 61h,"57,072,163 hits",4.1
91,Apple iPad Pro 9.7 (2016),True,True,True,False,"2016, March. Released 2016, March",Discontinued,240 x 169.5 x 6.1 mm (9.45 x 6.67 x 0.24 in),437 g (Wi-Fi) / 444 g (LTE) (15.41 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + eSIM,Stylus,IPS LCD,"9.7 inches, 291.4 cm2 (~71.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","Scratch-resistant glass, oleophobic coating",True-tone,"iOS 9.3.2, upgradable to iPadOS 16.7.7",Apple A9X (16 nm),Dual-core 2.16 GHz (Twister),PowerVR Series 7 (12-core graphics),No,"32GB 2GB RAM, 128GB 2GB RAM, 256GB 2GB RAM","12 MP, f/2.2, 29mm (standard), 1/3.0"", 1.22µm, PDAF","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps","5 MP, f/2.2, 31mm (standard)","Face detection, HDR, panorama",1080p@30fps,"Yes, with stereo speakers (4 speakers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR","GPS, GLONASS (Wi-Fi + Cellular model only)",Yes,No,"Lightning, USB 2.0; magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Ion 7306 mAh, non-removable (27.9 Wh)",,Up to 10 h (multimedia),"Silver, Gold, Space Gray, Rose Gold","A1673, A1674, A1675, iPad6,4, iPad6,3",1.19 W/kg (body) ,0.99 W/kg (body) ,About 690 EUR,,,"3,359,884 hits",
92,Apple iPhone SE,True,True,True,False,"2016, March 21. Released 2016, March 31",Discontinued,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),113 g (3.99 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"Apple Pay (Visa, MasterCard, AMEX certified)",IPS LCD,"4.0 inches, 44.1 cm2 (~60.8% screen-to-body ratio)","640 x 1136 pixels, 16:9 ratio (~326 ppi density)",,,"iOS 9.3.2, upgradable to iOS 15.8.1",Apple A9 (14 nm),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","12 MP, f/2.2, 29mm (standard), 1/3.0"", 1.22µm, PDAF","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps","1.2 MP, f/2.4, 31mm (standard)","Face detection, HDR, panorama",720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, hotspot","4.2, A2DP, LE","GPS, GLONASS",Yes (Apple Pay only),No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 1624 mAh, non-removable (6.21 Wh)",,Up to 14 h (3G),"Space Gray, Silver, Gold, Rose Gold","A1662, A1723, A1724, iPhone8,4",1.17 W/kg (head) 1.19 W/kg (body) ,0.72 W/kg (head) 0.97 W/kg (body) ,About 140 EUR,__Basemark OS II 2.0: 2163,Endurance rating 73h,"27,595,306 hits",3.7
93,Apple iPhone 6s Plus,True,True,True,False,"2015, September 09. Released 2015, September 25",Discontinued,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),192 g (6.77 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"Apple Pay (Visa, MasterCard, AMEX certified)",IPS LCD,"5.5 inches, 83.4 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Ion-strengthened glass, oleophobic coating",3D Touch display,"iOS 9, upgradable to iOS 15.8.1",Apple A9 (14/16 nm - maker dependant),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","12 MP, f/2.2, 29mm (standard), 1/3.0"", 1.22µm, PDAF, OIS","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@60fps, 1080p@120fps, 720p@240fps","5 MP, f/2.2, 31mm (standard)","Face detection, HDR, panorama",720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE","GPS, GLONASS, GALILEO, QZSS",Yes (Apple Pay only),No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 2750 mAh, non-removable (10.45 Wh)",,Up to 24 h (3G),"Space Gray, Silver, Gold, Rose Gold","A1634, A1687, A1690, A1699, iPhone8,2",1.12 W/kg (head) 1.14 W/kg (body) ,0.93 W/kg (head) 0.98 W/kg (body) ,About 240 EUR,__Basemark OS II 2.0: 2261,Endurance rating 85h,"30,780,109 hits",
94,Apple iPhone 6s,True,True,True,False,"2015, September 09. Released 2015, September 25",Discontinued,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),143 g (5.04 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"Apple Pay (Visa, MasterCard, AMEX certified)","IPS LCD, 500 nits","4.7 inches, 60.9 cm2 (~65.6% screen-to-body ratio)","750 x 1334 pixels, 16:9 ratio (~326 ppi density)","Ion-strengthened glass, oleophobic coating",3D Touch,"iOS 9, upgradable to iOS 15.8.1",Apple A9 (14/16 nm - maker dependant),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","12 MP, f/2.2, 29mm (standard), 1/3.0"", 1.22µm, PDAF","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@60fps,1080p@120fps, 720p@240fps","5 MP, f/2.2, 31mm (standard)","Face detection, HDR, panorama",720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE","GPS, GLONASS, GALILEO, QZSS",Yes (Apple Pay only),No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 1715 mAh, non-removable (6.91 Wh)",,Up to 14 h (3G),"Space Gray, Silver, Gold, Rose Gold","A1633, A1688, A1691, A1700, iPhone8,1",1.14 W/kg (head) 1.14 W/kg (body) ,0.87 W/kg (head) 0.98 W/kg (body) ,About 230 EUR,__Basemark OS II 2.0: 2195,Endurance rating 62h,"53,508,479 hits",4.0
95,Apple iPad Pro 12.9 (2015),True,True,True,False,"2015, September. Released 2015, November",Discontinued,305.7 x 220.6 x 6.9 mm (12.04 x 8.69 x 0.27 in),713 g (Wi-Fi) / 723 g (LTE) (1.57 lb),,Nano-SIM + eSIM,Stylus,IPS LCD,"12.9 inches, 519.2 cm2 (~77.0% screen-to-body ratio)","2048 x 2732 pixels, 4:3 ratio (~264 ppi density)","Scratch-resistant glass, oleophobic coating",,"iOS 9, upgradable to iPadOS 16.7.7",Apple A9X (16 nm),Dual-core 2.26 GHz (Twister),PowerVR Series 7 (12-core graphics),No,"32GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM","8 MP, f/2.4, 31mm (standard), 1.12µm, AF",HDR,"1080p@30fps, 720p@120fps, HDR, stereo sound rec.",1.2 MP,"face detection, HDR, FaceTime over Wi-Fi or Cellular",720p@30fps,"Yes, with stereo speakers (4 speakers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP, EDR","GPS, GLONASS (Wi-Fi + Cellular model only)",Yes,No,"Lightning, USB 3.0; magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Ion 10,307 mAh, non-removable (38.8 Wh)",,Up to 10 h (multimedia),"Space Gray, Silver, Gold","A1584, A1652, iPad6,7, iPad6,8",,,About 850 EUR,,,"3,134,523 hits",
96,Apple iPad mini 4 (2015),True,True,True,False,"2015, September. Released 2015, September",Discontinued,203.2 x 134.8 x 6.1 mm (8.0 x 5.31 x 0.24 in),299 g (Wi-Fi) / 304 g (3G/LTE) (10.55 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + eSIM,,IPS LCD,"7.9 inches, 193.3 cm2 (~70.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)","Scratch-resistant glass, oleophobic coating",,"iOS 9, upgradable to iPadOS 15.8.1",Apple A8 (20 nm),Dual-core 1.5 GHz Typhoon,PowerVR GX6450 (quad-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","8 MP, f/2.4, 32mm (standard), 1.12µm, AF",HDR,1080p@30fps,"1.2 MP, f/2.2, 31mm (standard)",HDR,720p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP, EDR","GPS, GLONASS (3G/LTE model only)",No,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Ion 5124 mAh, non-removable (19.1 Wh)",,Up to 10 h (multimedia),"Space Gray, Silver, Gold","A1538, A1550, iPad5,1, iPad5,2",1.18 W/kg (body) ,0.42 W/kg (body) ,About 360 EUR,,,"4,974,477 hits",
97,Apple Watch Edition 42mm (1st gen),True,False,False,False,"2014, September. Released 2015, July",Discontinued,42 x 35.9 x 10.5 mm (1.65 x 1.41 x 0.41 in),69 g body (3.53 oz),"Glass front (Sapphire crystal), ceramic back, 18-karat yellow/rose gold frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.65 inches,390 x 312 pixels (~303 ppi density),Sapphire crystal glass,3D Touch display,"watchOS 1.0, upgradable to watchOS 4.3.2",Apple S1 (28 nm),520 MHz Cortex-A7,PowerVR SGX543,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 250 mAh (0.94 Wh), non-removable",Wireless,,"18-karat Rose Gold/White, Midnight Blue Buckle 18-karat Yellow Gold/Black, Black Buckle",A1554,,,About 13000 EUR,,,"417,143 hits",
98,Apple Watch Edition 38mm (1st gen),True,False,False,False,"2014, September. Released 2015, July",Discontinued,38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),55 g body (3.35 oz),"Glass front (Sapphire crystal), ceramic back, 18-karat yellow/rose gold frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.5 inches,340 x 272 pixels (~290 ppi density),Sapphire crystal glass,3D Touch display,"watchOS 1.0, upgradable to watchOS 4.3.2",Apple S1 (28 nm),520 MHz Cortex-A7,PowerVR SGX543,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 205 mAh (0.78 Wh), non-removable",Wireless,,"18-karat Rose Gold/White, Rose Gray Buckle18-karat Yellow Gold/Black, Red Buckle",A1553,,,About 11000 EUR,,,"206,142 hits",
99,Apple Watch Edition 38mm (1st gen),True,False,False,False,"2014, September. Released 2015, July",Discontinued,38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),55 g body (3.35 oz),"Glass front (Sapphire crystal), ceramic back, 18-karat yellow/rose gold frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.5 inches,340 x 272 pixels (~290 ppi density),Sapphire crystal glass,3D Touch display,"watchOS 1.0, upgradable to watchOS 4.3.2",Apple S1 (28 nm),520 MHz Cortex-A7,PowerVR SGX543,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 205 mAh (0.78 Wh), non-removable",Wireless,,"18-karat Rose Gold/White, Rose Gray Buckle18-karat Yellow Gold/Black, Red Buckle",A1553,,,About 11000 EUR,,,"206,143 hits",
100,Apple Watch 42mm (1st gen),True,False,False,False,"2014, September. Released 2015, April",Discontinued,42 x 35.9 x 10.5 mm (1.65 x 1.41 x 0.41 in),50 g body (2.82 oz),"Glass front (Sapphire crystal), ceramic/sapphire crystal back, stainless steel frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.65 inches,390 x 312 pixels (~303 ppi density),Sapphire crystal glass,3D Touch display,"watchOS 1.0, upgradable to watchOS 4.3.2",Apple S1 (28 nm),520 MHz Cortex-A7,PowerVR SGX543,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 250 mAh (0.94 Wh), non-removable",Wireless,,"Stainless Steel/Red, White, Brown/Black/Blue/Marine Blue Buckle, Blue/Stone/White/Storm Gray Leather Loop, Silver/Space Black Milanese Loop, Link Bracelet, Space Black Stainless Steel/Black, Black Link Bracelet, Pearl Woven Nylon",A1554,,,About 700 EUR,,,"702,663 hits",
101,Apple Watch 38mm (1st gen),True,False,False,False,"2014, September. Released 2015, May",Discontinued,38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),40 g body (2.72 oz),"Glass front (Sapphire crystal), ceramic/sapphire crystal back, stainless steel frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.5 inches,340 x 272 pixels (~290 ppi density),Sapphire crystal glass,3D Touch display,"watchOS 1.0, upgradable to watchOS 4.3.2",Apple S1 (28 nm),520 MHz Cortex-A7,PowerVR SGX543,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 205 mAh (0.78 Wh), non-removable",Wireless,,"Stainless Steel/Red, White, Brown/Black/Blue/Red/Marigold/Jay Buckle, Blue/Stone Leather Loop, Silver/Space Black Milanese Loop, Link Bracelet, Space Black Stainless Steel/Black, Black Link Bracelet, Pearl Woven Nylon",A1553,,,About 650 EUR,,,"219,739 hits",
102,Apple Watch Sport 42mm (1st gen),True,False,False,False,"2014, September. Released 2015, April",Discontinued,42 x 35.9 x 10.5 mm (1.65 x 1.41 x 0.41 in),30 g body (2.47 oz),"Glass front, composite plastic back, aluminum frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.65 inches,390 x 312 pixels (~302 ppi density),Ion-X strengthened glass,3D Touch display,"watchOS 1.0, upgradable to watchOS 4.3.2",Apple S1 (28 nm),520 MHz Cortex-A7,PowerVR SGX543,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 250 mAh (0.94 Wh), non-removable",Wireless,,"Silver/White, Orange, Blue; Gray/Black; Rose Gold/Lavender, Stone; Gold/White, Blue, Yellow, Apricot, Royal Blue, Pink/Royal Blue/Gold&Red/Black Woven Nylon",A1554,,,About 250 EUR,,,"437,191 hits",
103,Apple Watch Sport 38mm (1st gen),True,False,False,False,"2014, September. Released 2015, April",Discontinued,38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),25 g body (2.19 oz),"Glass front, composite plastic back, aluminum frame",No,IPX7 water resistant up to 1 meter and 30 minutes,"Retina OLED, 450 nits (peak)",1.5 inches,340 x 272 pixels (~290 ppi density),Ion-X strengthened glass,3D Touch display,"watchOS 1.0, upgradable to watchOS 4.3.2",Apple S1 (28 nm),520 MHz Cortex-A7,PowerVR SGX543,No,8GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,Yes,No,No,"Accelerometer, gyro, heart rate","Li-Ion 205 mAh (0.78 Wh), non-removable",Wireless,,"Silver/White, Orange, Blue; Gray/Black; Rose Gold/Lavender, Stone; Gold/White, Blue, Yellow, Apricot, Royal Blue, Pink/Royal Blue/Gold&Red/Black Woven Nylon",A1553,,,About 250 EUR,,,"347,237 hits",
104,Apple iPad Air 2,True,True,True,False,"2014, October 16. Released 2014, October 24",Discontinued,240 x 169.5 x 6.1 mm (9.45 x 6.67 x 0.24 in),437 g (Wi-Fi) / 444 g (3G/LTE) (15.41 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + eSIM (cellular model only),,IPS LCD,"9.7 inches, 291.4 cm2 (~71.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","Scratch-resistant glass, oleophobic coating",,"iOS 8.1, upgradable to iPadOS 15.8.1",Apple A8X (20 nm),Triple-core 1.5 GHz Typhoon,PowerVR GXA6850 (octa-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","8 MP, f/2.4, 31mm (standard), 1.12µm, AF",HDR,"1080p@30fps, 720p@120fps, HDR, stereo sound rec.","1.2 MP, f/2.2, 31mm (standard)","face detection, HDR, FaceTime over Wi-Fi or Cellular",720p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP, EDR","GPS, GLONASS - cellular model only",No,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer","Li-Po 7340 mAh, non-removable (27.62 Wh)",,Up to 10 h (multimedia),"Space Gray, Silver, Gold","A1566, A1567, iPad5,3, iPad5,4",,,About 440 EUR,__Basemark X: 29753,,"11,051,230 hits",
105,Apple iPad mini 3,True,True,True,False,"2014, October. Released 2014, October",Discontinued,200 x 134.7 x 7.5 mm (7.87 x 5.30 x 0.30 in),331 g (Wi-Fi) / 341 g (3G/LTE) (11.68 oz),,Nano-SIM + eSIM (cellular model only),,IPS LCD,"7.9 inches, 193.3 cm2 (~71.7% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",Oleophobic coating,,"iOS 8.1, upgradable to iPadOS 12.5.6",Apple A7 (28 nm),Dual-core 1.3 GHz Cyclone (ARM v8-based),PowerVR G6430 (quad-core graphics),No,"16GB 1GB RAM, 64GB 1GB RAM, 128GB 1GB RAM","5 MP, f/2.4, 32mm (standard), AF",HDR,1080p@30fps,1.2 MP,"face detection, FaceTime over Wi-Fi or Cellular",720p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP, EDR","GPS, GLONASS - cellular model only",No,No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, compass","Li-Po 6470 mAh, non-removable (24.3 Wh)",,Up to 10 h (multimedia),"Space Gray/Black, Silver/White, Gold","A1599, A1600, iPad4,7, iPad4,8, iPad4,9",,,About 400 EUR,__Basemark X: 14781,,"3,821,091 hits",
106,Apple iPhone 6 Plus,True,True,True,False,"2014, September 09. Released 2014, September 19",Discontinued,158.1 x 77.8 x 7.1 mm (6.22 x 3.06 x 0.28 in),172 g (6.07 oz),"Glass front (Corning-made glass), aluminum back, aluminum frame",Nano-SIM,"Apple Pay (Visa, MasterCard, AMEX certified)",IPS LCD,"5.5 inches, 83.4 cm2 (~67.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Ion-strengthened glass, oleophobic coating",,"iOS 8, upgradable to iOS 12.5.6",Apple A8 (20 nm),Dual-core 1.4 GHz Typhoon (ARM v8-based),PowerVR GX6450 (quad-core graphics),No,"16GB 1GB RAM, 64GB 1GB RAM, 128GB 1GB RAM","8 MP, f/2.2, 29mm (standard), 1/3.0"", 1.5µm, PDAF, OIS","Dual-LED dual-tone flash, HDR","1080p@60fps, 720p@240fps","1.2 MP, f/2.2, 31mm (standard)","face detection, HDR, FaceTime over Wi-Fi or Cellular",720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP, LE","GPS, GLONASS",Yes (Apple Pay only),No,"Lightning, USB 2.0","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Po 2915 mAh, non-removable (11.1 Wh)",,Up to 24 h (3G),"Space Gray, Silver, Gold","A1522, A1524, iPhone7,1",1.19 W/kg (head) 1.19 W/kg (body) ,0.99 W/kg (head) 0.91 W/kg (body) ,About 420 EUR,,Endurance rating 79h,"36,173,191 hits",
